Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power_factor,Interfacial_V,Dielectric_rigidity,Water_content,Health_index,Life_expectation
-0.05534761459332712,-0.7615244116803959,2.129866093526329,0.13378188238399805,0.5182229436796612,0.9351169499169562,-0.08604880047727116,-0.30894150102569823,-0.113155246375047,-0.31858658737558965,-0.5271611687170296,1.0704581963371043,0.08827606942602752,-0.5340349432050961,1.3833948566691021,-1.5366426698049362
-0.14968387086201254,1.4180914141200847,1.4726742848877776,-0.21620523446967865,-0.5702183278161465,-0.12322103203130257,-0.09145405818010144,-0.394200824174565,-0.113155246375047,0.00223932178203978,-0.16930001800408445,0.7443969944545246,-0.0664666875678323,0.7782994142037986,1.377173191720253,-1.5142176200692914
-0.11512504430813768,2.0271895353026848,0.4167368844910037,-0.13107323307283836,-0.6751283298880315,-0.46444379517668943,-0.053617254260289536,-0.30119065346671037,-0.113155246375047,1.520815291794819,0.1885611327088606,0.0922745906893652,-0.375952201555552,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.11979515600460725,-0.7053918397282739,1.9083407647717614,-0.15945056687178513,-0.15932081970126324,-0.22662186934808648,-0.03740148115179872,-0.394200824174565,-0.113155246375047,1.619201903936492,-0.442958545019866,0.25530519163065507,-0.6854377155432716,-0.5340349432050961,1.377173191720253,-1.5142176200692914
-0.15248593787989428,-0.8519336818245582,0.21736408861189255,0.19053654998189157,-0.7450683312692882,0.6614088511372341,-0.12388560439708307,0.31112630369333244,-0.113155246375047,3.4885475346282795,-0.09036005828799368,0.9074275953958144,-0.22120944456169214,-0.4028015074642066,1.377173191720253,-1.5366426698049362
-0.12633331237966466,0.2536391236239376,-0.026313773018132206,-0.06485945420862926,0.02864293401086416,-0.23878667373829635,-0.14550663520840415,-0.37094828149760134,-0.113155246375047,0.6545853370692196,-0.22192665781481166,0.9074275953958144,-0.6854377155432716,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.1291353793975464,0.9164811966755906,0.22474826623704483,-0.18782790067073188,0.12481043591009214,-0.30569309788445065,-0.14550663520840415,-0.394200824174565,-0.113155246375047,0.2161232612204594,-0.16930001800408445,0.7443969944545246,-1.6138942575064306,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.1291353793975464,-0.8740284175929467,0.5053470159928309,-0.10269589927389161,0.3433729402265194,0.6492440467470242,-0.12388560439708307,-0.2856889583487346,-0.113155246375047,-0.36136337526327356,-0.35349325734162973,1.0704581963371043,0.3977615834137472,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.13100342407613422,-0.8286446360146352,1.9969508962735885,-0.06485945420862926,2.95300924176466,1.0567649938190549,-0.1184803466942528,-0.34769573882063765,-0.113155246375047,1.0010773189594595,-0.6218891203763385,0.7443969944545246,-0.9949232295309912,-0.5996516610755408,1.377173191720253,-1.5142176200692914
-0.14407973682624903,0.3432123767390258,-0.39552265427574546,-0.19728701193704748,0.30403168944956244,0.17481667552883925,-0.14550663520840415,-0.3631974339386134,-0.113155246375047,1.9485831706716583,-0.4955851848305932,0.5813663935132347,0.552504340407607,-0.4684182253346514,1.377173191720253,-1.5142176200692914
-0.14407973682624903,-0.8465592866376529,0.6161096803701149,-0.12161412180652278,0.24283418824096284,0.16873427333373434,-0.12388560439708307,-0.26243641567177095,-0.113155246375047,3.3816055649090697,-0.5534744886223931,0.5813663935132347,0.3977615834137472,-0.5996516610755408,1.377173191720253,-1.5142176200692914
-0.1487498485227186,-0.8859715180082918,-0.661353048781227,-0.008104786610735739,-0.583332078075132,-0.3543523154452901,-0.10766983128859225,-0.02991098890213444,-0.113155246375047,3.231886807302176,0.26223842844387873,0.7443969944545246,0.552504340407607,-0.5996516610755408,1.377173191720253,-0.8751037026034088
-0.14501375916554296,-0.8081025033002417,0.564420436994049,-0.08377767674126044,-0.015069566852421284,0.10182784918758003,-0.11307508899142252,-0.22368217787683153,-0.113155246375047,2.055525140390868,-0.5850504725088295,0.5813663935132347,0.3977615834137472,-0.8621185325573197,1.377173191720253,-0.8807099650373199
-0.14594778150483687,-0.8897933101412022,0.5201153712431354,-0.09323678800757602,-0.14620706944227763,0.05925103382184549,-0.12388560439708307,-0.27793811078974673,-0.113155246375047,3.1035564436391243,-0.5429491606602477,0.7443969944545246,0.24301882641988734,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.14594778150483687,-0.8839411909376831,0.2099799109867403,-0.13107323307283836,0.3433729402265194,0.6127496335763946,-0.12388560439708307,-0.27793811078974673,-0.113155246375047,3.16772162547065,-0.5271611687170296,0.4183357925719449,0.24301882641988734,-0.5340349432050961,1.377173191720253,-1.5142176200692914
-0.14594778150483687,0.9403673975062807,-0.06323466114389353,-0.19728701193704748,0.5881629450609178,1.0871770047945795,0.005840580470843454,-0.394200824174565,-0.113155246375047,3.1035564436391243,-0.3955945691902115,0.25530519163065507,-0.375952201555552,-0.5340349432050961,1.377173191720253,-1.5142176200692914
-0.14594778150483687,-0.6970316694375323,0.8228666538743783,-0.12161412180652278,-0.3691408238450334,0.3207943282113577,-0.12388560439708307,-0.2546855681127831,-0.113155246375047,2.718565352649969,-0.537686496679175,0.25530519163065507,-0.5306949585494117,-0.9933519682982093,1.377173191720253,-0.13507706132712335
-0.14688180384413077,-0.48563879208592403,1.6646629031417366,-0.05540034294231367,0.16852293677337757,0.31471192601625275,-0.10766983128859225,-0.1539245498459406,-0.113155246375047,3.787985049842067,-0.442958545019866,0.4183357925719449,0.24301882641988734,-0.8621185325573197,1.377173191720253,-0.13507706132712335
-0.1478158261834247,-0.8895544481328953,0.4019685292406992,-0.06485945420862926,-0.03255456719773546,0.29646471943093794,-0.1184803466942528,-0.22368217787683153,-0.113155246375047,3.16772162547065,-0.5271611687170296,0.7443969944545246,0.08827606942602752,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.1478158261834247,1.1434001045671474,0.42412106211615597,-0.1783687894044163,0.2515766884136199,0.6492440467470242,-0.10766983128859225,-0.394200824174565,-0.113155246375047,3.146333231526808,-0.4219078890955751,0.4183357925719449,0.24301882641988734,-0.4028015074642066,1.377173191720253,-1.5142176200692914
-0.1478158261834247,1.800270627411128,0.3059742201137197,-0.21620523446967865,-0.39099707427667607,-0.5210101355911654,-0.09145405818010144,-0.394200824174565,-0.113155246375047,-0.10470264793717003,-0.5850504725088295,0.25530519163065507,-0.6854377155432716,-0.4028015074642066,1.377173191720253,-1.5142176200692914
-0.1478158261834247,1.5016931170275005,-0.40290683190089777,-0.21620523446967865,-0.3953683243630046,-0.5246595769082283,-0.053617254260289536,-0.394200824174565,-0.113155246375047,2.675788564762285,-0.158774690041939,-0.07075601025192466,-0.22120944456169214,-0.4684182253346514,1.377173191720253,-1.5142176200692914
-0.1487498485227186,-0.927891800466153,-1.2015794838373668,-0.1689096781381007,-0.6532720794563888,-0.4905981246156407,-0.1346961198027436,-0.34769573882063765,-0.113155246375047,1.2641545644687155,-0.6113637924141931,-0.07075601025192466,2.254674667340065,-0.5996516610755408,1.377173191720253,-0.13507706132712335
-0.1487498485227186,-0.36859640801554205,1.8861882318963046,-0.19728701193704748,-0.3691408238450334,0.13832226235820966,-0.10226457358576198,-0.394200824174565,-0.113155246375047,-0.21164461765637985,0.12014650095491526,0.25530519163065507,-0.22120944456169214,-0.07471791811198296,1.377173191720253,-1.5142176200692914
-0.1487498485227186,1.4778069161968101,-0.2183023912720911,-0.21620523446967865,-0.1942908203918916,0.22347589308967875,0.2112403731783938,-0.394200824174565,-0.113155246375047,2.718565352649969,0.3832797000085512,-0.2337866111932145,0.08827606942602752,-0.20595135385287242,1.377173191720253,-1.5142176200692914
-0.14968387086201254,0.9045380962602455,-0.11492390451995939,-0.21620523446967865,0.41331294160777604,-0.269198684713821,-0.04821199655745926,-0.394200824174565,-0.113155246375047,-0.36136337526327356,0.0885705170684789,-0.07075601025192466,-2.851836313457309,-0.14033463598242768,1.377173191720253,-1.5142176200692914
-0.14968387086201254,1.5255793178581907,-0.4176751871512023,-0.21620523446967865,-0.526505826952861,-0.47235091803032586,-0.04821199655745926,-0.394200824174565,-0.113155246375047,2.3549626556046555,-0.22718932179588439,-0.2337866111932145,0.552504340407607,-0.6652683789459856,1.377173191720253,-1.5142176200692914
-0.14968387086201254,-0.8875241210622866,-0.048466305893589,-0.1689096781381007,-0.8368645830821876,-0.6444829001517955,-0.0968593158829317,-0.30894150102569823,-0.113155246375047,3.253275201246018,1.0674260175480053,-0.07075601025192466,0.08827606942602752,-0.4684182253346514,1.377173191720253,-1.5142176200692914
-0.15061789320130645,1.6330672215962965,-0.011545417767827675,-0.19728701193704748,-0.5789608279888036,-0.39084672861591974,-0.12929086209991333,-0.394200824174565,-0.113155246375047,2.2694090798292876,-0.5482118246413205,0.5813663935132347,0.08827606942602752,-0.7965018146868751,1.377173191720253,-0.8863162274712312
-0.15061789320130645,0.8209363933528298,-0.25522327939785244,-0.19728701193704748,0.25594793849994846,0.05925103382184549,0.15178253844726078,-0.394200824174565,-0.113155246375047,0.3872304127711951,-0.2745532976255389,0.4183357925719449,-1.9233797714941503,-0.14033463598242768,1.377173191720253,-1.5142176200692914
-0.15248593787989428,-0.2611085042774362,1.782809745144173,-0.05540034294231367,0.2909179391905768,0.31471192601625275,-0.11307508899142252,-0.07641607425606174,-0.113155246375047,-0.26725444191036896,-0.574525144546684,0.5813663935132347,0.24301882641988734,-0.6652683789459856,1.377173191720253,-1.5142176200692914
-0.15248593787989428,1.680839623257677,0.047528003233390445,-0.19728701193704748,-0.871834583772816,-0.15971544520193218,-0.12929086209991333,-0.3399448912616498,-0.113155246375047,2.547458201099233,-0.4797971928873751,0.4183357925719449,0.3977615834137472,-0.4684182253346514,1.377173191720253,-1.5142176200692914
-0.15248593787989428,1.5972379203502611,-0.25522327939785244,-0.21620523446967865,-0.6445295792837317,-0.09889142325088282,-0.14550663520840415,-0.394200824174565,-0.113155246375047,2.547458201099233,-0.5271611687170296,0.7443969944545246,-0.5306949585494117,-0.9277352504277645,1.377173191720253,-0.13507706132712335
-0.15248593787989428,2.1585636398714807,0.15090648998552217,-0.21620523446967865,-0.9461458352404012,-0.7807287093221461,-0.14550663520840415,-0.394200824174565,-0.113155246375047,2.2052438979977618,-0.24297731373910259,0.0922745906893652,-0.5306949585494117,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.15248593787989428,1.800270627411128,-0.17399732552117753,-0.21620523446967865,-0.7538108314419453,-0.6870597155175301,-0.14550663520840415,-0.394200824174565,-0.113155246375047,2.9538376860322306,-0.5008478488116659,0.7443969944545246,-0.0664666875678323,-0.7308850968164303,1.377173191720253,-0.8751037026034088
-0.15248593787989428,1.6688965228423318,0.3576634634897856,-0.18782790067073188,-0.7013558304060027,0.3025471216260429,-0.0968593158829317,-0.3321940437026619,-0.113155246375047,-0.36136337526327356,-0.4797971928873751,0.5813663935132347,0.3977615834137472,-0.6652683789459856,1.377173191720253,-0.8751037026034088
-0.15248593787989428,-0.6695625384822386,0.8228666538743783,-0.09323678800757602,-0.4696795758305899,-0.09889142325088282,-0.12388560439708307,-0.22368217787683153,-0.113155246375047,3.338828777021386,-0.4061198971523569,0.5813663935132347,-0.22120944456169214,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.15248593787989428,-0.821956499782042,0.8154824762492261,-0.15945056687178513,0.12043918582376359,1.1236714179652092,-0.10226457358576198,-0.30894150102569823,-0.113155246375047,2.9110608981445467,-0.5113731767738113,0.25530519163065507,0.3977615834137472,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.15248593787989428,2.2899377444402766,0.6604147461210285,-0.21620523446967865,-0.8368645830821876,-0.7314612515417961,-0.14550663520840415,-0.394200824174565,-0.113155246375047,-0.126091041881012,-0.16930001800408445,0.7443969944545246,-0.375952201555552,-0.7965018146868751,1.377173191720253,-0.8751037026034088
-0.15248593787989428,1.6450103220116417,-0.1370764373954162,-0.21620523446967865,-0.15057831952860615,0.6492440467470242,-0.1184803466942528,-0.394200824174565,-0.113155246375047,-0.1688678297686959,-0.6534651042627748,0.7443969944545246,-0.22120944456169214,-0.6652683789459856,1.377173191720253,-0.8751037026034088
-0.15248593787989428,2.7437755602233906,0.8154824762492261,-0.21620523446967865,-0.6139308286794318,0.03492142504142575,-0.12388560439708307,-0.394200824174565,-0.113155246375047,-0.2330330116002218,-0.6061011284331204,0.9074275953958144,-0.0664666875678323,-0.7965018146868751,1.377173191720253,-0.8863162274712312
-0.15248593787989428,1.6569534224269866,-0.1518447926457207,-0.21620523446967865,-0.1768058200465774,0.34512393699177746,-0.11307508899142252,-0.394200824174565,-0.113155246375047,-0.2330330116002218,-0.6271517843574113,0.4183357925719449,0.24301882641988734,-0.8621185325573197,1.377173191720253,-0.13507706132712335
-0.15248593787989428,0.06613244710301953,-1.244703081168256,-0.21620523446967865,-0.9417745851540726,-0.9139333173949441,-0.14550663520840415,-0.394200824174565,-0.113155246375047,-0.3399749813194316,4.26712571804022,-0.2337866111932145,-1.6138942575064306,-0.5996516610755408,1.377173191720253,-1.5142176200692914
-0.15248593787989428,2.325767045686312,0.5791887922443536,-0.21620523446967865,-0.9024333343771158,-0.7040904416638238,-0.14550663520840415,-0.394200824174565,-0.113155246375047,-0.3399749813194316,-0.3692812492848479,0.25530519163065507,-2.07812252848801,0.187748953369796,1.377173191720253,-1.5142176200692914
-0.15248593787989428,1.3703190124587044,-0.14446061502056845,-0.21620523446967865,-0.8106370825642163,-0.7308530113222856,-0.14550663520840415,-0.394200824174565,-0.113155246375047,-0.36136337526327356,-0.04299608245833914,1.0704581963371043,-0.9949232295309912,-0.6652683789459856,1.377173191720253,-1.5142176200692914
-0.15248593787989428,2.0271895353026848,-0.14446061502056845,-0.21620523446967865,-0.6882420801470172,-0.7107810840784393,-0.14550663520840415,-0.394200824174565,-0.113155246375047,3.980480595336645,0.07804518910633344,1.0704581963371043,0.24301882641988734,-0.7308850968164303,1.377173191720253,-0.8751037026034088
-0.15248593787989428,1.692782723673022,-0.20353403602178657,-0.21620523446967865,-0.5090208266075468,-0.5027629290058505,-0.10226457358576198,-0.394200824174565,-0.113155246375047,2.547458201099233,-0.3640185853037752,0.4183357925719449,-0.22120944456169214,-0.5996516610755408,1.377173191720253,-0.8751037026034088
-0.15248593787989428,0.7731639916914493,1.3323749100098847,-0.14999145560546953,-0.3953683243630046,0.16873427333373434,-0.12929086209991333,-0.2934398059077225,-0.113155246375047,-0.36136337526327356,-0.4797971928873751,-0.2337866111932145,-0.375952201555552,-0.9277352504277645,1.377173191720253,-0.13507706132712335
-0.1356735357726038,1.1672863053978377,0.29859004248856746,-0.1783687894044163,-0.03255456719773546,-0.04414980349493841,-0.14550663520840415,-0.3399448912616498,-0.113155246375047,0.8149982916480344,-0.16930001800408445,1.0704581963371043,-0.6854377155432716,-0.8621185325573197,1.377173191720253,-0.13507706132712335
